1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
1514764800000,733.01000000,763.55000000,716.80000000,754.99000000,53909.25885000,1514851199999,40049370.59492610,75314,27993.21701000,20800946.82317060,0
